"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","070 - CORPORATE LANDING","02","Congressional","4","0","2170","11","2174","3614","641","4255"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","071 - ROUND HILL","02","Congressional","2","0","974","2","976","1571","179","1750"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","072 - RUDEE","02","Congressional","3","0","1900","5","1903","2824","373","3197"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","073 - DAHLIA","02","Congressional","3","0","1599","20","1602","2837","440","3277"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","074 - BUCKNER","02","Congressional","5","0","1628","0","1633","2628","343","2971"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","075 - COLONY","02","Congressional","1","0","2083","33","2084","3175","378","3553"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","076 - VILLAGE","02","Congressional","9","0","1648","13","1657","2956","762","3718"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","077 - BROOKWOOD","02","Congressional","6","0","1786","15","1792","2953","437","3390"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","078 - INDIAN LAKES","02","Congressional","0","0","1592","7","1592","2471","260","2731"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","079 - PLEASANT HALL","02","Congressional","6","0","1605","40","1611","2454","568","3022"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","080 - CHIMNEY HILL","02","Congressional","2","0","1558","7","1560","2533","482","3015"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","081 - ROCK LAKE","02","Congressional","2","0","2008","7","2010","3179","372","3551"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","082 - SHELBURNE","02","Congressional","0","0","1521","0","1521","2359","184","2543"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","083 - STRAWBRIDGE","02","Congressional","2","0","2055","6","2057","3220","281","3500"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","084 - TALLWOOD","02","Congressional","5","0","1879","6","1884","2938","496","3434"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","085 - UPTON","02","Congressional","4","0","2383","5","2387","3614","315","3929"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","086 - HAYGOOD","02","Congressional","2","0","1918","22","1920","2851","249","3100"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","087 - HILLCREST","02","Congressional","3","0","1702","7","1705","2518","196","2714"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","088 - NORTH LANDING","02","Congressional","1","0","1567","4","1568","2285","254","2539"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","089 - LAKE CHRISTOPHER","02","Congressional","3","0","1766","34","1769","2748","211","2959"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","090 - LAKE JOYCE","02","Congressional","2","0","1270","14","1272","1893","209","2102"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","091 - LEXINGTON","02","Congressional","2","0","1756","29","1758","2857","366","3223"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","092 - LITTLE NECK","02","Congressional","0","0","1416","10","1416","1942","124","2066"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","093 - NEWTOWN","02","Congressional","1","0","1753","0","1754","2886","598","3484"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","094 - PINEWOOD","02","Congressional","4","0","1030","7","1034","1526","171","1697"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","095 - DAM NECK","02","Congressional","1","0","1191","23","1192","1856","359","2215"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","096 - HILLTOP","02","Congressional","7","0","1335","0","1342","2180","678","2858"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","097 - INDIAN RIVER","02","Congressional","4","0","1665","21","1669","2627","513","3140"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","098 - INDEPENDENCE","02","Congressional","7","0","979","4","986","1520","403","1923"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","##Central Absentee","00","Local","0","1698","0","0","1698","0","0","0"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","##Central Absentee","06","Congressional","0","1698","0","0","1698","0","0","0"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","101 - FORK TOWN","06","Congressional","7","0","1062","11","1069","1612","203","1815"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","102 - OTTERBURN","06","Congressional","5","0","2097","21","2102","2876","174","3050"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","201 - HAPPY CREEK","06","Congressional","3","0","1822","28","1825","2568","210","2778"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","202 - LINDEN","06","Congressional","16","0","1644","4","1660","2300","187","2487"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","301 - NORTH RIVER","06","Congressional","7","0","1465","14","1472","2281","210","2491"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","302 - RIVERTON","06","Congressional","4","0","1508","21","1512","2119","150","2269"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","401 - EAST SHENANDOAH","06","Congressional","6","0","2397","24","2403","3548","285","3833"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","402 - TOWN - WEST SHENANDOAH","06","Congressional","2","0","1116","9","1118","1575","90","1665"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","501 - SOUTH RIVER","06","Congressional","6","0","1920","7","1926","2928","269","3197"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","502 - BENTONVILLE","06","Congressional","2","0","701","1","703","976","52","1028"
"2016 November General","2016-11-08 00:00:00","WARREN COUNTY","504 - BROWNTOWN","06","Congressional","0","0","558","4","558","731","33","764"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","##Central Absentee","00","Local","0","2750","0","0","2750","0","0","0"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","##Central Absentee","09","Congressional","0","2750","0","0","2750","0","0","0"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","101 - EAST ABINGDON","09","Congressional","3","0","2105","13","2108","3188","395","3583"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","102 - WEST ABINGDON","09","Congressional","2","0","1135","5","1137","1710","226","1936"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","201 - CLINCHBURG","09","Congressional","1","0","713","0","714","1014","70","1084"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","202 - GREENDALE","09","Congressional","2","0","1162","3","1164","1709","122","1831"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","203 - HAYTERS GAP","09","Congressional","0","0","435","0","435","635","43","678"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","204 WOODLAND HILLS","09","Congressional","2","0","1055","5","1057","1473","98","1571"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","301 - WATAUGA","09","Congressional","0","0","1837","3","1837","2647","184","2831"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","302 - SOUTH ABINGDON","09","Congressional","0","0","1713","7","1713","2677","270","2947"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","401 - GLADE SPRING","09","Congressional","2","0","1385","23","1387","1961","194","2155"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","402 - MEADOWVIEW","09","Congressional","2","0","1654","3","1656","2446","287","2733"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","501 - RHEA VALLEY","09","Congressional","2","0","2027","3","2029","2923","168","3091"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","502 - DAMASCUS","09","Congressional","1","0","990","2","991","1437","218","1655"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","504 - GREEN COVE","09","Congressional","0","0","170","0","170","257","14","271"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","601 - BURSON PLACE","09","Congressional","0","0","1676","5","1676","2374","160","2534"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","602 - MENDOTA","09","Congressional","0","0","349","3","349","465","37","502"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","603 - VALLEY INSTITUTE","09","Congressional","3","0","1249","1","1252","1836","135","1971"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","701 - HIGH POINT","09","Congressional","1","0","1338","5","1339","1974","155","2129"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","702 - WALLACE","09","Congressional","0","0","680","0","680","941","71","1012"
"2016 November General","2016-11-08 00:00:00","WASHINGTON COUNTY","703 - JOHN BATTLE","09","Congressional","3","0","1553","7","1556","2275","222","2497"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","##Central Absentee","00","Local","0","712","0","0","712","0","0","0"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","##Central Absentee","06","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","001 - WARD A","06","Congressional","1","0","1421","0","1422","2152","301","2453"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","002 - WARD B","06","Congressional","3","0","2384","0","2387","3285","302","3587"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","003 - WARD C","06","Congressional","1","0","1838","0","1839","2653","316","2969"
"2016 November General","2016-11-08 00:00:00","WAYNESBORO CITY","004 - WARD D","06","Congressional","1","0","2868","0","2869","3842","311","4153"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","##Central Absentee","01","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","101 - PRECINCT 1-1","01","Congressional","0","0","935","11","935","1419","109","1528"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","102 - PRECINCT 1-2","01","Congressional","0","0","564","0","564","821","39","860"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","201 - PRECINCT 2-1","01","Congressional","0","0","1022","0","1022","1607","95","1702"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","202 - PRECINCT 2-2","01","Congressional","0","0","565","1","565","878","55","933"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","301 - PRECINCT 3-1","01","Congressional","0","0","812","2","812","1265","57","1322"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","302 - PRECINCT 3-2","01","Congressional","0","0","614","0","614","897","57","954"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","401 - PRECINCT 4-1","01","Congressional","0","0","1509","5","1509","2184","190","2374"
"2016 November General","2016-11-08 00:00:00","WESTMORELAND COUNTY","501 - PRECINCT 5-1","01","Congressional","0","0","1451","2","1451","2202","221","2423"
"2016 November General","2016-11-08 00:00:00","WILLIAMSBURG CITY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WILLIAMSBURG CITY","##Central Absentee","00","Local","0","357","609","0","966","0","0","0"
"2016 November General","2016-11-08 00:00:00","WILLIAMSBURG CITY","##Central Absentee","02","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WILLIAMSBURG CITY","001 - STRYKER","02","Congressional","1","0","3314","23","3315","4744","1258","6002"
"2016 November General","2016-11-08 00:00:00","WILLIAMSBURG CITY","002 - MATOAKA","02","Congressional","3","0","3370","22","3373","4480","1484","5964"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","##Central Absentee","00","Local","0","1313","0","0","1313","0","0","0"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","##Central Absentee","10","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","101 - MERRIMANS","10","Congressional","6","0","1911","4","1917","2794","214","3008"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","102 - OLD TOWN","10","Congressional","5","0","1478","1","1483","2135","175","2310"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","201 - VIRGINIA AVENUE","10","Congressional","1","0","1759","30","1760","2885","396","3281"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","301 - WAR MEMORIAL","10","Congressional","9","0","1749","8","1758","2698","379","3077"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","401 - FREDERICK DOUGLASS","10","Congressional","3","0","860","3","863","1345","253","1598"
"2016 November General","2016-11-08 00:00:00","WINCHESTER CITY","402 - ROLLING HILLS","10","Congressional","4","0","1667","15","1671","2377","291","2668"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","##Central Absentee","00","Local","0","1332","0","5","1332","0","0","0"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","##Central Absentee","09","Congressional","0","1332","0","5","1332","0","0","0"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","101 - APPALACHIA","09","Congressional","0","0","899","9","899","1410","182","1592"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","102 - DORCHESTER","09","Congressional","0","0","604","3","604","871","85","956"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","103 - GUEST RIVER VOTING PLACE","09","Congressional","0","0","576","1","576","888","67","955"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","104 - WEST POUND","09","Congressional","0","0","1587","7","1587","2406","236","2642"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","201 - NORTH COEBURN","09","Congressional","0","0","771","3","771","1250","142","1391"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","202 - WISE","09","Congressional","0","0","2141","25","2141","3346","416","3759"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","203 - EAST POUND","09","Congressional","0","0","416","7","416","605","77","682"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","301 - BIG STONE GAP","09","Congressional","0","0","1699","6","1699","2632","302","2934"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","302 - EAST STONE GAP","09","Congressional","0","0","1751","0","1751","2574","216","2790"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","401 - CLINCH VALLEY","09","Congressional","1","0","1362","2","1363","2171","211","2382"
"2016 November General","2016-11-08 00:00:00","WISE COUNTY","402 - SOUTH COEBURN","09","Congressional","2","0","1571","2","1573","2508","438","2946"
